word,npmi-bias,him-npmi,him-count,they-npmi,they-count
happening,0.1416178384879026,0.2344918305773595,1,0.0928739920894569,1
obama,0.1416178384879026,0.2344918305773595,1,0.0928739920894569,1
w,0.1417404110322572,0.2324050111406903,1,0.0906646001084331,1
swedish,0.1417404110322572,0.2324050111406903,1,0.0906646001084331,1
lady,0.141856954975758,0.2304003126663697,1,0.0885433576906117,1
tree,0.141856954975758,0.2304003126663697,1,0.0885433576906117,1
california,0.1421753551923014,0.2248164958641349,1,0.0826411406718335,1
id,0.14245501582743508,0.2197744408685104,1,0.0773194250410753,1
works,0.14245501582743508,0.2197744408685104,1,0.0773194250410753,1
list,0.14262390054210458,0.2166627123387813,1,0.0740388117966767,1
knew,0.14269463490004092,0.2994130053547445,3,0.1567183704547036,4
section,0.14278085411689012,0.2137229725088788,1,0.0709421183919887,1
england,0.14278085411689012,0.2137229725088788,1,0.0709421183919887,1
happened,0.1431167612152444,0.2942238270246187,3,0.1511070658093743,4
killed,0.1431167612152444,0.2942238270246187,3,0.1511070658093743,4
moved,0.14312994142868152,0.2070076202711212,1,0.0638776788424397,1
u,0.1444854809469105,0.1780514483814083,1,0.0335659674344978,1
pm,0.14561710766790753,0.2610647005846911,3,0.1154475929167836,4
jose,0.1456616518164508,0.362201804132542,2,0.2165401523160912,2
button,0.1487628386443132,0.3313513557418632,2,0.18258851709755,2
fired,0.14924751152791838,0.3262150988445833,2,0.1769675873166649,2
hated,0.1496736365329312,0.3216186542324342,2,0.171945017699503,2
call,0.15031773493240988,0.3213088993419135,5,0.1709911644095036,7
monkey,0.1507079332819702,0.3101238402101849,2,0.1594159069282147,2
himself,0.1507079332819702,0.3101238402101849,2,0.1594159069282147,2
prime,0.15099381709282061,0.3068560024147448,2,0.1558621853219242,2
gave,0.1512163734543066,0.3326565102846264,4,0.1814401368303198,5
17,0.15125767611825422,0.3038027351238634,2,0.1525450590056092,2
victim,0.15125767611825422,0.3038027351238634,2,0.1525450590056092,2
wanna,0.15125767611825422,0.3038027351238634,2,0.1525450590056092,2
obviously,0.15125767611825422,0.3038027351238634,2,0.1525450590056092,2
vote,0.15125767611825422,0.3038027351238634,2,0.1525450590056092,2
known,0.15150256430658737,0.3009359335882614,2,0.149433369281674,2
math,0.151730943666386,0.2982327646258368,2,0.1465018209594508,2
watched,0.151730943666386,0.2982327646258368,2,0.1465018209594508,2
ill,0.1526850257518528,0.2866095147851856,2,0.1339244890333328,2
baby,0.1532888859083042,0.2789523893847733,2,0.1256635034764691,2
head,0.153360265991204,0.3098739444526677,4,0.1565136784614637,5
whatever,0.15342378158158998,0.2772072209488965,2,0.1237834393673065,2
damn,0.1535532406571444,0.2755199297769435,2,0.1219666891197991,2
caught,0.15379740677902953,0.2723034740636727,2,0.1185060672846432,2
dog,0.153912792763105,0.2707675137247977,2,0.1168547209616927,2
posts,0.15433615412854712,0.2650402106873706,2,0.1107040565588235,2
shot,0.15452804726102837,0.262394685500368,2,0.1078666382393396,2
got,0.15578847079925418,0.3234776360207465,10,0.1676891652214923,17
honor,0.1574976341065975,0.3421775810295506,3,0.1846799469229531,3
sat,0.1574976341065975,0.3421775810295506,3,0.1846799469229531,3
set,0.16195138640504508,0.295473518568613,3,0.1335221321635679,3
gone,0.1622673998849679,0.291810214524509,3,0.1295428146395411,3
weeks,0.16353495934644868,0.2765158895546215,3,0.1129809302081728,3
man,0.16560765406336023,0.3223998515083316,8,0.1567921974449714,11
was,0.1707158763913778,0.3616073944378304,30,0.1908915180464526,66
guy,0.18435315089167048,0.3284488751627865,7,0.144095724271116,7
wife,0.1868232517087437,0.3036779726704364,3,0.1168547209616927,2
tongue,0.1868758204714981,0.3520514611821366,2,0.1651756407106385,1
adam,0.1868758204714981,0.3520514611821366,2,0.1651756407106385,1
boy,0.18829429109604873,0.3022435712586659,4,0.1139492801626172,3
jumped,0.1903025956106825,0.3216186542324342,2,0.1313160586217517,1
thrown,0.1907393711287884,0.3174535283978423,2,0.1267141572690539,1
honest,0.19113238127473908,0.3136414071433862,2,0.1225090258686471,1
heritage,0.194256766223798,0.2807598805478364,2,0.0865031143240384,1
giving,0.194566080277063,0.2772072209488965,2,0.0826411406718335,1
minister,0.20939728438525643,0.3433217734185892,4,0.1339244890333328,2
son,0.22912552075359363,0.2930031995960333,3,0.0638776788424397,1
his,0.27391890165701815,0.4551497970598489,32,0.1812308954028308,21
he,0.3024591915926703,0.4538485108642829,38,0.1513893192716126,21
him,0.49429486930474653,0.6714495242197408,130,0.1771546549149943,16
