word,npmi-bias,he-npmi,he-count,them-npmi,them-count
right,0.04920057848213141,0.2791892977325816,12,0.2299887192504502,12
is,0.0495145751415772,0.3371909978520548,84,0.2876764227104776,103
going,0.05715849294956368,0.2667837507229824,12,0.2096252577734187,11
country,0.05744349965637921,0.2345049011799161,8,0.1770614015235369,7
two,0.057771954020364585,0.2325624175876295,7,0.1747904635672649,6
say,0.05778088441825002,0.2671069875520589,14,0.2093261031338089,13
public,0.057878679974273234,0.2564003011245398,6,0.1985216211502666,5
new,0.05847296161660678,0.1945849825756717,7,0.1361120209590649,6
hand,0.058840708816008,0.2684351658241592,5,0.2095944570081512,4
she,0.059094342602178884,0.19734296331572,6,0.1382486207135411,5
doing,0.05939977699407148,0.2464113977169987,5,0.1870116207229272,4
trying,0.059707016390827705,0.2330131925330292,5,0.1733061761422015,4
house,0.059786865737790684,0.2293423424304631,5,0.1695554766926724,4
things,0.059786865737790684,0.2293423424304631,5,0.1695554766926724,4
saw,0.060078937370699,0.2151074324471886,5,0.1550284950764896,4
video,0.060565322643113095,0.1875431139707149,5,0.1269777913276018,4
jesus,0.0614002062129346,0.2654650119605131,4,0.2040648057475785,3
male,0.06182931594605531,0.2493071947941311,4,0.1874778788480758,3
under,0.06215594723802578,0.2359394508942212,4,0.1737835036561954,3
support,0.06231420651133171,0.2290530950832699,4,0.1667388885719382,3
different,0.0624655013706272,0.2221748637061897,4,0.1597093623355625,3
brown,0.0626472728472845,0.2134703315327301,4,0.1508230586854456,3
something,0.0630848503215361,0.1899237975322404,4,0.1268389472107043,3
stood,0.06573351484201548,0.2937001331763854,3,0.2279666183343699,2
showed,0.06587952909793698,0.2894332517988641,3,0.2235537227009271,2
twice,0.066129490490523,0.2819265275821068,3,0.2157970370915838,2
safe,0.06674191113594602,0.262283281536677,3,0.195541370400731,2
telling,0.06709345919180582,0.2500310841338375,3,0.1829376249420317,2
whatever,0.06714271008979689,0.2482467641767511,3,0.1811040540869542,2
car,0.06727843480324339,0.2432337891788983,3,0.1759553543756549,2
15,0.06747225385991482,0.2358108643049227,3,0.1683386104450079,2
month,0.0675732988821689,0.2318053121111062,3,0.1642320132289373,2
killed,0.0675732988821689,0.2318053121111062,3,0.1642320132289373,2
red,0.06763547616640839,0.2292902569893065,3,0.1616547808228981,2
sad,0.06772202052581938,0.2257217090218687,3,0.1579996884960493,2
after,0.06772431562731909,0.2624944699319864,9,0.1947701543046673,7
cant,0.06787493050352078,0.2192076046444676,3,0.1513326741409468,2
food,0.06789818191126479,0.2181919453660477,3,0.1502937634547829,2
sorry,0.06792086747562581,0.2171942397830345,3,0.1492733723074087,2
community,0.06794301060135718,0.2162138176509555,3,0.1482708070495983,2
having,0.0679857563059797,0.2143023280298674,3,0.1463165717238877,2
open,0.0679857563059797,0.2143023280298674,3,0.1463165717238877,2
american,0.06844402863814329,0.1919435646596027,3,0.1234995360214594,2
anti,0.0690750434931173,0.2658569101797752,8,0.1967818666866579,6
heard,0.0715830253763731,0.2540709758029276,7,0.1824879504265545,5
ago,0.0720434103513018,0.2378121974561907,7,0.1657687871048889,5
gets,0.07416603137385627,0.2758882761049732,6,0.2017222447311169,4
has,0.0746944565254739,0.3006447317347214,23,0.2259502752092475,19
left,0.07496172737573722,0.2515810121136826,6,0.1766192847379454,4
again,0.0752835394921956,0.2407351305584903,6,0.1654515910662947,4
sure,0.0753301926538561,0.2391031774370448,6,0.1637729847831887,4
got,0.07545430032589442,0.3093876722116877,19,0.2339333718857933,15
news,0.07619775631833262,0.2050839150721779,6,0.1288861587538453,4
walks,0.079077829619356,0.3068970668906189,2,0.2278192372712629,1
magazine,0.07953415475339529,0.2962696480897575,2,0.2167354933363622,1
preach,0.07953415475339529,0.2962696480897575,2,0.2167354933363622,1
chasing,0.07953415475339529,0.2962696480897575,2,0.2167354933363622,1
butt,0.07988256112625361,0.2877992459427301,2,0.2079166848164765,1
scared,0.08016314293022761,0.2807255553852731,2,0.2005624124550455,1
fought,0.08059741566981748,0.2692737725980185,2,0.188676356928201,1
hero,0.08059741566981748,0.2692737725980185,2,0.188676356928201,1
fired,0.08059741566981748,0.2692737725980185,2,0.188676356928201,1
dude,0.08077191581258072,0.2644792724967404,2,0.1837073566841597,1
q,0.08077191581258072,0.2644792724967404,2,0.1837073566841597,1
uses,0.08077191581258072,0.2644792724967404,2,0.1837073566841597,1
hates,0.08077191581258072,0.2644792724967404,2,0.1837073566841597,1
sunday,0.08092624358242739,0.2601368187993332,2,0.1792105752169058,1
grandfather,0.08092624358242739,0.2601368187993332,2,0.1792105752169058,1
awhile,0.08092624358242739,0.2601368187993332,2,0.1792105752169058,1
rapes,0.08092624358242739,0.2601368187993332,2,0.1792105752169058,1
lucky,0.08092624358242739,0.2601368187993332,2,0.1792105752169058,1
kept,0.08092624358242739,0.2601368187993332,2,0.1792105752169058,1
table,0.08106433510054248,0.256164182849164,2,0.1750998477486215,1
property,0.08106433510054248,0.256164182849164,2,0.1750998477486215,1
meeting,0.08118908659811633,0.2525000155577136,2,0.1713109289595973,1
nose,0.08118908659811633,0.2525000155577136,2,0.1713109289595973,1
found,0.0812283587081154,0.2215532441375704,5,0.140324885429455,3
figures,0.0813026900931968,0.2490972846048511,2,0.1677945945116543,1
filthy,0.0814068438788241,0.2459191117360754,2,0.1645122678572513,1
style,0.0814068438788241,0.2459191117360754,2,0.1645122678572513,1
attacked,0.0814068438788241,0.2459191117360754,2,0.1645122678572513,1
opinion,0.0815028899351983,0.2429360261603897,2,0.1614331362251914,1
felt,0.08159190671603381,0.2401240913849502,2,0.1585321846689164,1
station,0.081674773627579,0.2374635912807838,2,0.1557888176532048,1
sell,0.081674773627579,0.2374635912807838,2,0.1557888176532048,1
nazi,0.081674773627579,0.2374635912807838,2,0.1557888176532048,1
ie,0.0817522169592626,0.2349380858114451,2,0.1531858688521825,1
prison,0.0817522169592626,0.2349380858114451,2,0.1531858688521825,1
acting,0.0817522169592626,0.2349380858114451,2,0.1531858688521825,1
flag,0.08182484331469192,0.2325337179490334,2,0.1507088746343415,1
criminal,0.0818931644101942,0.2302386954344739,2,0.1483455310242797,1
decided,0.08195761578146402,0.2280428968531698,2,0.1460852810717058,1
allowed,0.08201857110788491,0.2259375677820864,2,0.1439189966742015,1
forward,0.08201857110788491,0.2259375677820864,2,0.1439189966742015,1
company,0.0821312433820825,0.2219687601924021,2,0.1398375168103196,1
cross,0.08218348713171511,0.2200927067126292,2,0.1379092195809141,1
unfortunately,0.0822333009436354,0.2182817014038595,2,0.1360484004602241,1
according,0.08228087618813551,0.2165310942837593,2,0.1342502180956238,1
judge,0.08228087618813551,0.2165310942837593,2,0.1342502180956238,1
human,0.08236997291656278,0.2131948591881654,2,0.1308248862716026,1
israel,0.08241178217223549,0.2116021254214722,2,0.1291903432492367,1
indeed,0.08241178217223549,0.2116021254214722,2,0.1291903432492367,1
sick,0.0824519330116519,0.2100554752805851,2,0.1276035422689332,1
england,0.08252769063927862,0.2070895982889366,2,0.124561907649658,1
murder,0.0828096114715981,0.1954375076504655,2,0.1126278961788674,1
band,0.08288708868040229,0.1920407509762043,2,0.109153662295802,1
already,0.08298065744477999,0.1878083830693084,2,0.1048277256245284,1
racial,0.08304455938945202,0.1848286591355917,2,0.1017840997461397,1
nation,0.08319355859358658,0.177562498760735,2,0.0943689401671484,1
nice,0.0833320850335749,0.1703397401910392,2,0.0870076551574643,1
story,0.08347069788449699,0.162555891643112,2,0.079085193758615,1
says,0.08797808070484772,0.2710655675959852,7,0.1830874868911375,4
racism,0.08863440482047172,0.2866131478046988,4,0.1979787429842271,2
completely,0.08863440482047172,0.2866131478046988,4,0.1979787429842271,2
last,0.08964275184074691,0.2228579875629596,7,0.1332152357222127,4
poor,0.09007324288849827,0.2504828936759876,4,0.1604096507874893,2
line,0.09031030946733132,0.2437793527132703,4,0.153469043245939,2
during,0.09038146756133039,0.2417141417022772,4,0.1513326741409468,2
word,0.09060565975945428,0.2350318977935135,4,0.1444262380340592,2
4,0.09109533538162318,0.2193586564694832,4,0.12826332108786,2
woman,0.09119321828107418,0.2160162220575436,4,0.1248230037764694,2
stormfront,0.0919372862578308,0.1874104319877782,4,0.0954731457299474,2
boy,0.09262367266888696,0.3052141517670974,9,0.2125904790982104,5
thought,0.09359574389467801,0.2845334481488334,9,0.1909377042541554,5
went,0.09427026044113018,0.2688308675671143,9,0.1745606071259841,5
does,0.09456092345691669,0.2616398738641152,9,0.1670789504071985,5
fact,0.09550363044954399,0.2674442379749849,6,0.1719406075254409,3
day,0.09568544473840809,0.2305833719742898,9,0.1348979272358817,5
youtube,0.0990147542156325,0.1403854219632466,6,0.0413706677476141,3
s,0.1076438823497981,0.3344077089270795,60,0.2267638265772814,44
wrong,0.10841943721005648,0.2597521113510033,5,0.1513326741409468,2
hey,0.1093119752740809,0.2382874344867567,5,0.1289754592126758,2
racist,0.1094897697851993,0.2336474547550918,5,0.1241576849698925,2
bad,0.10989126451841369,0.2226071377740595,5,0.1127158732556458,2
thank,0.110082888014769,0.2170207711971171,5,0.1069378831823481,2
jewish,0.11012297517621619,0.2932104620673537,9,0.1830874868911375,4
marriage,0.1107860007550186,0.2785805952666729,3,0.1677945945116543,1
meant,0.11094255830249719,0.2754548261597485,3,0.1645122678572513,1
teaching,0.11134686588700671,0.2671356835402115,3,0.1557888176532048,1
christ,0.1116782801911301,0.2600238112154098,3,0.1483455310242797,1
somewhere,0.11177644131099398,0.2578617223826998,3,0.1460852810717058,1
daughter,0.11177644131099398,0.2578617223826998,3,0.1460852810717058,1
third,0.11212186455292342,0.2500310841338375,3,0.1379092195809141,1
feet,0.112198363716527,0.2482467641767511,3,0.1360484004602241,1
scene,0.112198363716527,0.2482467641767511,3,0.1360484004602241,1
wife,0.1124735106703269,0.2416638539195636,3,0.1291903432492367,1
david,0.1128145087940279,0.2331078146914669,3,0.120293305897439,1
cannot,0.1128647753316063,0.2318053121111062,3,0.1189405367794999,1
sound,0.112913446743026,0.2305332911094056,3,0.1176198443663796,1
power,0.11300634313390599,0.2280748245219483,3,0.1150684813880423,1
french,0.1132159758753031,0.2223696381711051,3,0.109153662295802,1
did,0.12172020100311229,0.3258558616445767,21,0.2041356606414644,10
negro,0.12186485850595241,0.261655366015887,8,0.1397905075099346,3
yes,0.122053986289169,0.2577252055227523,8,0.1356712192335833,3
old,0.1230197189908504,0.2573745810154487,12,0.1343548620245983,5
saying,0.1232686114548914,0.2801010724373414,6,0.15683246098245,2
knife,0.13256320694938878,0.3003578014610431,4,0.1677945945116543,1
security,0.1342703044489175,0.2721795240298316,4,0.1379092195809141,1
means,0.13523032007052221,0.2541708568500221,4,0.1189405367794999,1
taken,0.13529356452282978,0.2529134088892094,4,0.1176198443663796,1
oh,0.13578727285152892,0.2427371691561529,4,0.106949896304624,1
party,0.13588180071462452,0.2407095263391529,4,0.1048277256245284,1
teacher,0.13605767781044448,0.2368617570695984,4,0.1008040792591539,1
friend,0.13663149071461916,0.287964164855566,7,0.1513326741409468,2
week,0.13685370705793762,0.2179991367577704,4,0.0811454296998328,1
while,0.1388296782911182,0.2483286906950209,7,0.1094990124039027,2
hope,0.1398782789352187,0.2252388348948494,7,0.0853605559596307,2
said,0.1431719474687813,0.3080818812270229,15,0.1649099337582416,5
guy,0.1449932281318553,0.3133479586621135,13,0.1683547305302582,4
was,0.1519487923807217,0.3699397943615183,69,0.2179910019807966,35
son,0.1532215668576912,0.2708414112240708,5,0.1176198443663796,1
hair,0.15535141997945,0.2311497514667045,5,0.0757983314872545,1
wants,0.1685017925223714,0.2823367784187593,6,0.1138349858963879,1
weeks,0.1693728533133289,0.2692131501125408,6,0.0998402967992119,1
knew,0.1807275412844974,0.3052894489341554,7,0.124561907649658,1
man,0.2176458664408879,0.2688584579434478,10,0.0512125915025599,1
him,0.2817590632723336,0.3981794333598364,38,0.1164203700875028,3
his,0.2829030099302388,0.4018955450203755,45,0.1189925350901367,4
he,0.4882836896687832,0.6523775851441201,292,0.1640938954753369,10
