word,npmi-bias,her-npmi,her-count,she-npmi,she-count
shot,0.05277323700725839,0.2959066761683893,5,0.2431334391611309,2
behind,0.05310896293084788,0.284432250237953,5,0.2313232873071051,2
family,0.053937091500417506,0.2533729544238571,5,0.1994358629234396,2
guy,0.05399526664469162,0.2510108546879141,5,0.1970155880432225,2
jew,0.05403703059444889,0.2492978872382437,5,0.1952608566437948,2
d,0.054303267798742005,0.2380129576782225,5,0.1837096898794805,2
come,0.05448103842004651,0.2300866395112608,5,0.1756056010912143,2
than,0.0551653311261015,0.1956449068998041,5,0.1404795757737026,2
want,0.0552042012754628,0.1934438913162864,5,0.1382396900408236,2
tries,0.0602773968572049,0.3240715197376783,3,0.2637941228804734,1
murders,0.060651425606617404,0.3141858043213968,3,0.2535343787147794,1
immigrant,0.060651425606617404,0.3141858043213968,3,0.2535343787147794,1
own,0.0606798103342068,0.281302194913151,10,0.2206223845789442,4
teeth,0.060807248111268475,0.309954781440232,3,0.2491475333289635,1
duty,0.06119226095690988,0.2991884700700684,3,0.2379962091131585,1
apartment,0.061300139154077976,0.2960862752647537,3,0.2347861361106757,1
gang,0.06166266309660959,0.2853585279221445,3,0.2236958648255349,1
student,0.06194797841862229,0.2765549095037384,3,0.2146069310851161,1
laugh,0.06238037352389941,0.2625131343188226,3,0.2001327607949232,1
12,0.06255149628409551,0.2566909812699956,3,0.1941394849859001,1
case,0.06262893204236708,0.254001484673012,3,0.1913725526306449,1
close,0.06262893204236708,0.254001484673012,3,0.1913725526306449,1
taken,0.06270175017530819,0.2514394653254632,3,0.188737715150155,1
using,0.06283539441379338,0.2466501947137779,3,0.1838148002999845,1
both,0.06323310629570247,0.2316505184861853,3,0.1684174121904828,1
parents,0.06325526230816861,0.2307782766561772,3,0.1675230143480086,1
girls,0.06327698438630672,0.2299190136473802,3,0.1666420292610735,1
kid,0.06331918601484571,0.2282378022301576,3,0.1649186162153119,1
help,0.06355941806393309,0.2183484564392095,3,0.1547890383752764,1
trying,0.06368387710230039,0.2129898294350052,3,0.1493059523327048,1
far,0.0636984188972459,0.2123522310239269,3,0.148653812126681,1
ca,0.06376812366385501,0.2092606790503416,3,0.1454925553864866,1
women,0.06383324080534822,0.2063176438359176,3,0.1424844030305694,1
let,0.06389452022706238,0.270110873787646,8,0.2062163535605836,3
1,0.06427559983884949,0.1846459352630128,3,0.1203703354241633,1
around,0.0645539233779654,0.2479891925549923,8,0.1834352691770269,3
need,0.0646058151739142,0.1658889373786121,3,0.1012831222046979,1
we,0.06766626061743408,0.2300316789766905,15,0.1623654183592564,6
negro,0.0703045998764466,0.2600505665859994,6,0.1897459667095528,2
show,0.0709445870056612,0.2393436607688134,6,0.1683990737631522,2
found,0.07444533503551592,0.2979888158187876,9,0.2235434807832717,3
son,0.08206377496940531,0.3226235236498286,7,0.2405597486804233,2
have,0.0830595362223239,0.1960756758723442,17,0.1130161396500203,6
husband,0.08325165715507299,0.3323991904840365,4,0.2491475333289635,1
mom,0.0842399795407908,0.3131732549575021,4,0.2289332754167113,1
save,0.08523804494623169,0.2921147015748662,4,0.2068766566286345,1
into,0.08565992660094099,0.2370528577203672,7,0.1513929311194262,2
dead,0.0858891684198293,0.2772617210504742,4,0.1913725526306449,1
young,0.08674297272137307,0.2560686426039461,4,0.169325669882573,1
front,0.0868090263746712,0.2543320407226798,4,0.1675230143480086,1
hell,0.0873314178589531,0.2400062043679588,4,0.1526747865090057,1
friends,0.08772299114656659,0.2284695964440377,4,0.1407466052974711,1
nothing,0.0880325198565465,0.2187591471587523,4,0.1307266273022058,1
his,0.0984218334691799,0.246078750807768,8,0.1476569173385881,2
killed,0.10460293220587,0.2946424034800751,5,0.1900394712742051,1
days,0.10646863693629027,0.2570999883982474,5,0.1506313514619571,1
story,0.10646863693629027,0.2570999883982474,5,0.1506313514619571,1
love,0.10666166979575978,0.252773699687626,5,0.1461120298918662,1
seen,0.10722837945410399,0.2394362717860368,5,0.1322078923319328,1
also,0.10820154907131439,0.2136942975224378,5,0.1054927484511234,1
woman,0.10953106918316108,0.3458634293314752,13,0.2363323601483141,3
child,0.1219918497193094,0.2820217781880322,6,0.1600299284687228,1
house,0.12275370330581042,0.268246258692297,6,0.1454925553864866,1
home,0.12844648688548352,0.2968455606486357,11,0.1683990737631522,2
her,0.1396190448766773,0.6410983341501928,194,0.5014792892735155,61
police,0.1482866272702019,0.3037970866350933,8,0.1555104593648914,1
