word,npmi-bias,he-npmi,he-count,their-npmi,their-count
meeting,0.04865595545589102,0.2525000155577136,2,0.2038440601018226,2
identity,0.048800442553245504,0.2459191117360754,2,0.1971186691828299,2
filthy,0.048800442553245504,0.2459191117360754,2,0.1971186691828299,2
style,0.048800442553245504,0.2459191117360754,2,0.1971186691828299,2
an,0.0488337071494811,0.251900454170425,16,0.2030667470209439,20
opinion,0.04886437203771829,0.2429360261603897,2,0.1940716541226714,2
takes,0.04886437203771829,0.2429360261603897,2,0.1940716541226714,2
suspect,0.04892373999355229,0.2401240913849502,2,0.1912003513913979,2
suppose,0.04892373999355229,0.2401240913849502,2,0.1912003513913979,2
station,0.048979112634101984,0.2374635912807838,2,0.1884844786466818,2
lies,0.048979112634101984,0.2374635912807838,2,0.1884844786466818,2
acting,0.049030958008262904,0.2349380858114451,2,0.1859071278031822,2
consider,0.0490796673729435,0.2325337179490334,2,0.1834540505760899,2
itself,0.0491255710581156,0.2302386954344739,2,0.1811131243763583,2
asked,0.0491255710581156,0.2302386954344739,2,0.1811131243763583,2
unfortunately,0.04935540618857931,0.2182817014038595,2,0.1689262952152802,2
hope,0.049372800701684094,0.2252388348948494,7,0.1758660341931653,8
last,0.04941781507598439,0.2228579875629596,7,0.1734401724869752,8
killing,0.0494187252459779,0.2148367257055479,2,0.16541800045957,2
cool,0.04950445809076501,0.2100554752805851,2,0.1605510171898201,2
gay,0.04958097779971721,0.2056655459948584,2,0.1560845681951412,2
die,0.049604728839633794,0.2042778730319584,2,0.1546731441923246,2
close,0.04962768824359351,0.2029246413330576,2,0.1532969530894641,2
christian,0.049712459866784686,0.1978224262232114,2,0.1481099663564267,2
later,0.049712459866784686,0.1978224262232114,2,0.1481099663564267,2
v,0.04995738792671431,0.1819959849433494,2,0.1320385970166351,2
german,0.0499707037183387,0.1810818176203651,2,0.1311111139020264,2
canada,0.0500892353954136,0.1726506828225906,2,0.122561447427177,2
europe,0.05014018060378221,0.1688474492254997,2,0.1187072686217175,2
meet,0.050177683906790185,0.1659699231990525,2,0.1157922392922623,2
made,0.05026088173094481,0.1593233447100808,2,0.109062462979136,2
stood,0.050634657079042994,0.2937001331763854,3,0.2430654760973424,3
marriage,0.0510502028189892,0.2785805952666729,3,0.2275303924476837,3
into,0.0511862604708698,0.2847179274118009,15,0.2335316669409311,18
yes,0.051187425388444896,0.2577252055227523,8,0.2065377801343074,9
apparently,0.051523543250121706,0.2600238112154098,3,0.2085002679652881,3
back,0.05156701941144612,0.2701350188001274,15,0.2185679993886813,18
daughter,0.05157606956533298,0.2578617223826998,3,0.2062856528173668,3
feet,0.05180303737440339,0.2482467641767511,3,0.1964437268023477,3
car,0.05191708904925549,0.2432337891788983,3,0.1913167001296428,3
wife,0.05195220402547421,0.2416638539195636,3,0.1897116498940894,3
class,0.05238174688776459,0.2212956721025283,3,0.1689139252147637,3
cant,0.05242305363052269,0.2192076046444676,3,0.1667845510139449,3
sorry,0.052462402776666806,0.2171942397830345,3,0.1647318370063677,3
almost,0.052481393621594874,0.2162138176509555,3,0.1637324240293606,3
one,0.05251175666107952,0.2634512858759837,21,0.2109395292149042,26
small,0.05270858239952331,0.2040022838206367,3,0.1512937014211134,3
hard,0.05270858239952331,0.2040022838206367,3,0.1512937014211134,3
talk,0.05314716350025531,0.1771669507981736,3,0.1240197872979183,3
after,0.05324227651010169,0.2624944699319864,9,0.2092521934218847,10
security,0.05360320944681768,0.2721795240298316,4,0.2185763145830139,4
years,0.05392062991698601,0.2335502791376422,9,0.1796296492206562,10
remember,0.05441189643995001,0.2397226224715697,4,0.1853107260316197,4
enough,0.05483937071478509,0.2200502543866951,4,0.16521088367191,4
3,0.05521582527167282,0.2005936206968247,4,0.1453777954251519,4
say,0.055367638716662226,0.2671069875520589,14,0.2117393488353967,16
hand,0.05571516682702263,0.2684351658241592,5,0.2127199989971366,5
doing,0.056285799527021174,0.2464113977169987,5,0.1901255981899775,5
came,0.056543561481532195,0.2355917586294029,5,0.1790481971478707,5
looks,0.056558693695499984,0.2349365742652359,5,0.1783778805697359,5
may,0.05661709357141739,0.2323855868172371,5,0.1757684932458197,5
saying,0.05713828065141138,0.2801010724373414,6,0.22296279178593,6
before,0.0571423353480624,0.2075661208540629,5,0.1504237855060005,5
few,0.05738757441453421,0.2439845252609459,11,0.1865969508464117,12
fact,0.0575023489241647,0.2674442379749849,6,0.2099418890508202,6
if,0.05781911475962542,0.3120276505060418,39,0.2542085357464164,49
wonder,0.05801132490655461,0.2483654470101704,6,0.1903541221036158,6
says,0.0589752311829837,0.2710655675959852,7,0.2120903364130015,7
jew,0.05942028777499081,0.2551759909150728,7,0.195755703140082,7
heard,0.0594499701928915,0.2540709758029276,7,0.1946210056100361,7
person,0.060669833663120315,0.262164903126746,8,0.2014950694636257,8
her,0.06203125399451412,0.2069367917689627,8,0.1449055377744486,8
go,0.06268086666885753,0.2607799741046443,15,0.1980991074357868,16
going,0.06536781958927279,0.2667837507229824,12,0.2014159311337096,12
has,0.0695410202454429,0.3006447317347214,23,0.2311037114892785,24
wants,0.07081252438741112,0.2823367784187593,6,0.2115242540313482,5
thought,0.07085348951876952,0.2845334481488334,9,0.2136799586300639,8
away,0.07092038938629269,0.2827028131636415,9,0.2117824237773488,8
anti,0.0712359045697391,0.2658569101797752,8,0.1946210056100361,7
negro,0.07137546047091342,0.261655366015887,8,0.1902799055449736,7
does,0.07165057412735329,0.2616398738641152,9,0.1899892997367619,8
s,0.07178167454171741,0.3344077089270795,60,0.2626260343853621,71
nothing,0.0718479148798663,0.2439998774903837,7,0.1721519626105174,6
ago,0.0720305788845382,0.2378121974561907,7,0.1657816185716525,6
ever,0.07220237180823108,0.2317916532001716,7,0.1595892813919405,6
once,0.0732120167807232,0.2336474547550918,5,0.1604354379743686,4
she,0.07331943978470049,0.19734296331572,6,0.1240235235310195,5
house,0.07333455767667899,0.2293423424304631,5,0.1560077847537841,4
video,0.07436740676936211,0.1875431139707149,5,0.1131757072013528,4
father,0.07461319458107268,0.2516845426691109,4,0.1770713480880382,3
poor,0.0746522139653765,0.2504828936759876,4,0.1758306797106111,3
oh,0.0748978962872815,0.2427371691561529,4,0.1678392728688714,3
during,0.0749295906883323,0.2417141417022772,4,0.1667845510139449,3
10,0.075283736474409,0.2298700689877525,4,0.1545863325133435,3
men,0.07554040855228292,0.2207500126645353,4,0.1452096041122524,3
4,0.07557834296921259,0.2193586564694832,4,0.1437803135002706,3
brown,0.07573530313378099,0.2134703315327301,4,0.1377350283989491,3
twice,0.07808246748028419,0.2819265275821068,3,0.2038440601018226,2
safe,0.07882923096058711,0.262283281536677,3,0.1834540505760899,2
ass,0.0789106868390515,0.2600238112154098,3,0.1811131243763583,2
brought,0.07925997722300382,0.2500310841338375,3,0.1707711069108337,2
telling,0.07925997722300382,0.2500310841338375,3,0.1707711069108337,2
david,0.07981086160200282,0.2331078146914669,3,0.1532969530894641,2
killed,0.0798511466795763,0.2318053121111062,3,0.1519541654315299,2
sad,0.0800353135633024,0.2257217090218687,3,0.1456863954585663,2
french,0.08013398178846931,0.2223696381711051,3,0.1422356563826358,2
along,0.0801651723797692,0.2212956721025283,3,0.1411304997227591,2
end,0.08046299632248391,0.210661111720372,3,0.1301981153978881,2
6,0.08055464608085502,0.2072364295485747,3,0.1266817834677197,2
half,0.08071781445631769,0.2009371766938326,3,0.1202193622375149,2
too,0.081812771262007,0.2482114079280115,11,0.1663986366660045,9
me,0.08306997202667468,0.256311327137585,20,0.1732413551109103,18
anything,0.08376474319621488,0.2540309176950682,8,0.1702661744988533,6
year,0.0869565224729421,0.2101220037174057,7,0.1231654812444636,5
new,0.0873750015995642,0.1945849825756717,7,0.1072099809761075,5
a,0.08920435373078267,0.3797807848382674,139,0.2905764311074847,168
rob,0.09043366662415467,0.2962696480897575,2,0.2058359814656028,1
dropped,0.09043366662415467,0.2962696480897575,2,0.2058359814656028,1
traitor,0.09116161699541361,0.2807255553852731,2,0.1895639383898595,1
orthodox,0.09116161699541361,0.2807255553852731,2,0.1895639383898595,1
youtube,0.0914037800780452,0.1403854219632466,6,0.0489816418852014,4
israeli,0.09166539264251519,0.2692737725980185,2,0.1776083799555033,1
released,0.09166539264251519,0.2692737725980185,2,0.1776083799555033,1
hero,0.09166539264251519,0.2692737725980185,2,0.1776083799555033,1
rapes,0.09204761605712869,0.2601368187993332,2,0.1680892027422045,1
lucky,0.09204761605712869,0.2601368187993332,2,0.1680892027422045,1
thrown,0.09204761605712869,0.2601368187993332,2,0.1680892027422045,1
sunday,0.09204761605712869,0.2601368187993332,2,0.1680892027422045,1
property,0.09220835605781547,0.256164182849164,2,0.1639558267913485,1
table,0.09220835605781547,0.256164182849164,2,0.1639558267913485,1
nose,0.09235369359641671,0.2525000155577136,2,0.1601463219612969,1
listening,0.09248615377459748,0.2490972846048511,2,0.1566111308302536,1
shop,0.09248615377459748,0.2490972846048511,2,0.1566111308302536,1
drugs,0.09248615377459748,0.2490972846048511,2,0.1566111308302536,1
figures,0.09248615377459748,0.2490972846048511,2,0.1566111308302536,1
yard,0.09248615377459748,0.2490972846048511,2,0.1566111308302536,1
floor,0.09260769363245458,0.2459191117360754,2,0.1533114181036208,1
obviously,0.09260769363245458,0.2459191117360754,2,0.1533114181036208,1
cops,0.0927198601271085,0.2429360261603897,2,0.1502161660332812,1
nor,0.09282389683476999,0.2401240913849502,2,0.1473001945501802,1
cop,0.09292081811885178,0.2374635912807838,2,0.144542773161932,1
told,0.09297630366804979,0.2961685152037671,9,0.2031922115357173,6
starts,0.0930114619752905,0.2349380858114451,2,0.1419266238361546,1
prison,0.0930114619752905,0.2349380858114451,2,0.1419266238361546,1
court,0.0930114619752905,0.2349380858114451,2,0.1419266238361546,1
mate,0.09309652850538061,0.2325337179490334,2,0.1394371894436528,1
foreign,0.09309652850538061,0.2325337179490334,2,0.1394371894436528,1
shoot,0.09325220478011412,0.2280428968531698,2,0.1347906920730557,1
certain,0.09325220478011412,0.2280428968531698,2,0.1347906920730557,1
decided,0.09325220478011412,0.2280428968531698,2,0.1347906920730557,1
fun,0.0933916144867008,0.2239150833069232,2,0.1305234688202224,1
duke,0.09345612564154282,0.2219687601924021,2,0.1285126345508593,1
million,0.09345612564154282,0.2219687601924021,2,0.1285126345508593,1
second,0.0935175667508317,0.2200927067126292,2,0.1265751399617975,1
bar,0.0935175667508317,0.2200927067126292,2,0.1265751399617975,1
social,0.0936858313865809,0.2148367257055479,2,0.121150894318967,1
member,0.0936858313865809,0.2148367257055479,2,0.121150894318967,1
indeed,0.09378655147655289,0.2116021254214722,2,0.1178155739449193,1
said,0.09380929963443771,0.3080818812270229,15,0.2142725815925852,11
play,0.0938339497593206,0.2100554752805851,2,0.1162215255212645,1
lived,0.0938795485460625,0.2085521401588969,2,0.1146725916128344,1
england,0.09392346360413481,0.2070895982889366,2,0.1131661346848018,1
posts,0.0939658001080641,0.2056655459948584,2,0.1116997458867943,1
lot,0.09398559471450202,0.2330131925330292,5,0.1390275978185272,3
far,0.0940076823329237,0.2323855868172371,5,0.1383779044843134,3
three,0.0940461124765938,0.2029246413330576,2,0.1088785288564638,1
murder,0.09425763230586,0.1954375076504655,2,0.1011798753446055,1
band,0.09434980322758149,0.1920407509762043,2,0.0976909477486228,1
happy,0.09440707216249619,0.1898850542052856,2,0.0954779820427894,1
lol,0.09479417463597418,0.174242902957373,2,0.0794487283213988,1
check,0.0949787416791446,0.1659699231990525,2,0.0709911815199079,1
5,0.09512951185103331,0.158696829921797,2,0.0635673180707637,1
my,0.095280448335339,0.2849522560294085,36,0.1896718076940695,32
knife,0.09999177467687947,0.3003578014610431,4,0.2003660267841636,2
completely,0.10070602000151663,0.2866131478046988,4,0.1859071278031822,2
gave,0.10156985794656609,0.2687132076990917,4,0.1671433497525256,2
sent,0.1023223670299179,0.2516845426691109,4,0.149362175639193,2
matter,0.1024698717069408,0.2481562671655071,4,0.1456863954585663,2
teacher,0.1029227061163093,0.2368617570695984,4,0.1339390509532891,2
under,0.1029583844589847,0.2359394508942212,4,0.1329810664352365,2
pm,0.10354231708018029,0.2200502543866951,4,0.1165079373065148,2
probably,0.10356641717722088,0.2193586564694832,4,0.1157922392922623,2
part,0.1038283201637249,0.2116290054331027,4,0.1078006852693778,2
got,0.10456352200820432,0.3093876722116877,19,0.2048241502034834,13
post,0.10458302337188469,0.1865938851959278,4,0.0820108618240431,2
jewish,0.10701158126167559,0.2932104620673537,9,0.1861988808056781,5
gets,0.10804900323610178,0.2758882761049732,6,0.1678392728688714,3
went,0.10826375784105996,0.2688308675671143,9,0.1605671097260543,5
kind,0.12100684444985318,0.2549458954031423,5,0.1339390509532891,2
won,0.12108899918700908,0.2937001331763854,3,0.1726111339893763,1
meant,0.12214340805612767,0.2754548261597485,3,0.1533114181036208,1
greatest,0.12230419326503161,0.2725203592983128,3,0.1502161660332812,1
whether,0.12259291037827949,0.2671356835402115,3,0.144542773161932,1
teaching,0.12259291037827949,0.2671356835402115,3,0.144542773161932,1
christ,0.1229617242415757,0.2600238112154098,3,0.1370620869738341,1
somewhere,0.12307103030964409,0.2578617223826998,3,0.1347906920730557,1
old,0.1230722478599772,0.2573745810154487,12,0.1343023331554715,6
third,0.12345594417204,0.2500310841338375,3,0.1265751399617975,1
scene,0.1235412507450767,0.2482467641767511,3,0.1247055134316744,1
whatever,0.1235412507450767,0.2482467641767511,3,0.1247055134316744,1
15,0.12411111841812841,0.2358108643049227,3,0.1116997458867943,1
system,0.1242292858350031,0.2331078146914669,3,0.1088785288564638,1
happened,0.124285501570891,0.2318053121111062,3,0.1075198105402152,1
month,0.124285501570891,0.2318053121111062,3,0.1075198105402152,1
thats,0.1244439025814503,0.2280748245219483,3,0.103630921940498,1
everything,0.12488388596592671,0.2171942397830345,3,0.0923103538171078,1
man,0.13520041219333012,0.2688584579434478,10,0.1336580457501177,4
weeks,0.13623208367730433,0.2692131501125408,6,0.1329810664352365,2
guy,0.14189305113213052,0.3133479586621135,13,0.171454907529983,5
boy,0.14342992203483018,0.3052141517670974,9,0.1617842297322672,3
racism,0.14468652396854423,0.2866131478046988,4,0.1419266238361546,1
mr,0.14549220302234842,0.2740048375732077,4,0.1285126345508593,1
lets,0.1465062874978469,0.2567775066459283,4,0.1102712191480814,1
means,0.1466510463098069,0.2541708568500221,4,0.1075198105402152,1
brother,0.1466510463098069,0.2541708568500221,4,0.1075198105402152,1
male,0.1469150700028918,0.2493071947941311,4,0.1023921247912393,1
line,0.14720556069961022,0.2437793527132703,4,0.0965737920136601,1
word,0.14764446364162298,0.2350318977935135,4,0.0873874341518905,1
stormfront,0.1495915024641333,0.1874104319877782,4,0.0378189295236449,1
was,0.1599753505400065,0.3699397943615183,69,0.2099644438215118,39
son,0.1646480671445434,0.2708414112240708,5,0.1061933440795274,1
wrong,0.16534944589325418,0.2597521113510033,5,0.0944026654577491,1
did,0.17878927411567888,0.3258558616445767,21,0.1470665875288978,6
knew,0.19212331424935358,0.3052894489341554,7,0.1131661346848018,1
friend,0.19356149939781686,0.287964164855566,7,0.0944026654577491,1
his,0.2533904413774281,0.4018955450203755,45,0.1485051036429474,7
him,0.295032875960495,0.3981794333598364,38,0.1031465573993414,3
he,0.5461821694769653,0.6523775851441201,292,0.1061954156671548,6
