word,npmi-bias,her-npmi,her-count,their-npmi,their-count
days,0.14476511289326519,0.2570999883982474,5,0.1123348755049822,2
lived,0.1448498716115939,0.2595224632244283,3,0.1146725916128344,1
12,0.14499123538320133,0.2566909812699956,3,0.1116997458867943,1
month,0.1451855470054333,0.2527053575456485,3,0.1075198105402152,1
teach,0.1453047882045177,0.2502023272634883,3,0.1048975390589706,1
murder,0.14547031936917237,0.2466501947137779,3,0.1011798753446055,1
friend,0.1457614338406623,0.2401640992984114,3,0.0944026654577491,1
him,0.14852819602784031,0.2516747534271817,7,0.1031465573993414,3
girl,0.16199165089657908,0.3492183137829791,14,0.1872266628864,6
year,0.16399688403943213,0.2871623652838957,12,0.1231654812444636,5
husband,0.16430998774183198,0.3323991904840365,4,0.1680892027422045,1
photo,0.1670299578076446,0.297553426627867,4,0.1305234688202224,1
woman,0.1681485084024938,0.3458634293314752,13,0.1777149209289814,5
beautiful,0.16984354652521957,0.2518220685141406,4,0.081978521988921,1
old,0.18001115547183902,0.3143134886273105,16,0.1343023331554715,6
son,0.2164301795703012,0.3226235236498286,7,0.1061933440795274,1
she,0.3537940662920458,0.4778175898230653,61,0.1240235235310195,5
her,0.4961927963757442,0.6410983341501928,194,0.1449055377744486,8
