word,npmi-bias,he-npmi,he-count,his-npmi,his-count
nazi,0.0169979681043837,0.2374635912807838,2,0.2204656231764001,1
nor,0.016998115712470202,0.2401240913849502,2,0.22312597567248,1
math,0.016998115712470202,0.2401240913849502,2,0.22312597567248,1
felt,0.016998115712470202,0.2401240913849502,2,0.22312597567248,1
was,0.018474972606963902,0.3699397943615183,69,0.3514648217545544,39
johnny,0.018765089804117785,0.3152653575814017,4,0.2965002677772839,2
ll,0.018818621899236915,0.1782268436906092,4,0.1594082217913723,2
world,0.018828598465730484,0.1807754121735431,4,0.1619468137078126,2
post,0.018849823317559994,0.1865938851959278,4,0.1677440618783678,2
something,0.018860998779674093,0.1899237975322404,4,0.1710627987525663,2
still,0.0188920407833843,0.2005936206968247,4,0.1817015799134404,2
3,0.0188920407833843,0.2005936206968247,4,0.1817015799134404,2
mr,0.01890809040743069,0.2740048375732077,4,0.255096747165777,2
security,0.018911883886017167,0.2721795240298316,4,0.2532676401438144,2
caught,0.01892399474584819,0.2654650119605131,4,0.2465410172146649,2
pm,0.01892992106732938,0.2200502543866951,4,0.2011203333193657,2
men,0.018930832402570208,0.2207500126645353,4,0.2018191802619651,2
different,0.0189325911966913,0.2221748637061897,4,0.2032422725094984,2
taken,0.018938863987353366,0.2529134088892094,4,0.233974544901856,2
getting,0.01893984346846131,0.2298700689877525,4,0.2109302255192912,2
poor,0.018940574089303885,0.2504828936759876,4,0.2315423195866837,2
line,0.018943326028194707,0.2437793527132703,4,0.2248360266850756,2
many,0.02022075675257312,0.1924551079565076,6,0.1722343512039345,3
got,0.0202298792999967,0.3093876722116877,19,0.289157792911691,10
would,0.020250092460496416,0.2533320794697774,19,0.233081987009281,10
ve,0.020251299683120505,0.2026065063630896,6,0.1823552066799691,3
should,0.020258684196163224,0.2942617995514562,19,0.274003115355293,10
gets,0.02026207693368476,0.2758882761049732,6,0.2556261991712884,3
public,0.02029524672090882,0.2564003011245398,6,0.236105054403631,3
a,0.02061963112525267,0.3797807848382674,139,0.3591611537130147,80
than,0.021364140146747007,0.2141385972637255,8,0.1927744571169785,4
person,0.021377328362990916,0.262164903126746,8,0.2407875747637551,4
anything,0.02138684483584999,0.2540309176950682,8,0.2326440728592182,4
maybe,0.021389184074965567,0.2509691055905672,8,0.2295799215156016,4
country,0.021390117602119785,0.2345049011799161,8,0.2131147835777963,4
always,0.02139193591006039,0.2396592645832495,8,0.2182673286731891,4
off,0.021391990861328508,0.2400178251332915,8,0.218625834271963,4
going,0.023119401875880574,0.2667837507229824,12,0.2436643488471018,6
old,0.02313360648080698,0.2573745810154487,12,0.2342409745346417,6
school,0.0231415601853468,0.245762252299744,12,0.2226206921143972,6
because,0.02451485014842819,0.2791726611453676,16,0.2546578109969394,8
how,0.024547381883869596,0.2656466990988649,16,0.2410993172149953,8
you,0.028828155689250207,0.2241099673571392,32,0.195281811667889,16
just,0.031334709740071076,0.2568752418783067,23,0.2255405321382356,11
few,0.03140413189619032,0.2439845252609459,11,0.2125803933647556,5
told,0.03177696528255658,0.2961685152037671,9,0.2643915499212105,4
years,0.03220536427610801,0.2335502791376422,9,0.2013449148615342,4
us,0.032236706025718986,0.2242825197807521,9,0.1920458137550331,4
nothing,0.0337043838343708,0.2439998774903837,7,0.2102954936560129,3
never,0.03384562451452772,0.2123697878755924,7,0.1785241633610647,3
well,0.033869568585245396,0.2025393912991246,7,0.1686698227138792,3
new,0.033882034493159185,0.1945849825756717,7,0.1607029480825125,3
son,0.03686686632221478,0.2708414112240708,5,0.233974544901856,2
hand,0.03689284623747552,0.2684351658241592,5,0.2315423195866837,2
kind,0.03702728240021946,0.2549458954031423,5,0.2179186130029228,2
hey,0.037167101167391,0.2382874344867567,5,0.2011203333193657,2
came,0.03718700929561411,0.2355917586294029,5,0.1984047493337888,2
racist,0.037200899020326,0.2336474547550918,5,0.1964465557347658,2
trying,0.03720534499837472,0.2330131925330292,5,0.1958078475346545,2
may,0.0372097031312478,0.2323855868172371,5,0.1951758836859893,2
better,0.0372181651024896,0.2311497514667045,5,0.1939315863642149,2
find,0.037410084697578616,0.1897398762893147,5,0.1523297915917361,2
some,0.03759269716350269,0.2467560713754371,16,0.2091633742119344,7
is,0.03761119268911073,0.3371909978520548,84,0.2995798051629441,42
say,0.03832782553889602,0.2671069875520589,14,0.2287791620131629,6
them,0.0423790430352568,0.1790504480269035,10,0.1366714049916467,4
said,0.04471847449955019,0.3080818812270229,15,0.2633634067274727,6
go,0.04541082243757563,0.2607799741046443,15,0.2153691516670687,6
if,0.04601008682446783,0.3120276505060418,39,0.266017563681574,17
think,0.04602273654683611,0.2051914175092283,8,0.1591686809623922,3
safe,0.04674618201167122,0.262283281536677,3,0.2155370995250058,1
guy,0.046783315713835594,0.3133479586621135,13,0.2665646429482779,5
daughter,0.04681299818412299,0.2578617223826998,3,0.2110487241985768,1
tree,0.046872289080375884,0.2537964701963474,3,0.2069241811159715,1
third,0.04692537814404091,0.2500310841338375,3,0.2031057059897966,1
whatever,0.04694992201516099,0.2482467641767511,3,0.2012968421615901,1
feet,0.04694992201516099,0.2482467641767511,3,0.2012968421615901,1
15,0.04711003446742071,0.2358108643049227,3,0.188700829837502,1
pro,0.04712648499061811,0.2344424149974974,3,0.1873159300068793,1
month,0.04715753374638609,0.2318053121111062,3,0.1846477783647201,1
thats,0.0471999888944265,0.2280748245219483,3,0.1808748356275218,1
wanted,0.04726159537642782,0.2223696381711051,3,0.1751080427946773,1
sorry,0.0473140092480033,0.2171942397830345,3,0.1698802305350312,1
almost,0.047323566650168986,0.2162138176509555,3,0.1688902510007865,1
mother,0.047323566650168986,0.2162138176509555,3,0.1688902510007865,1
community,0.047323566650168986,0.2162138176509555,3,0.1688902510007865,1
open,0.0473418599359095,0.2143023280298674,3,0.1669604680939579,1
having,0.0473418599359095,0.2143023280298674,3,0.1669604680939579,1
hard,0.047432694066260106,0.2040022838206367,3,0.1565695897543766,1
small,0.047432694066260106,0.2040022838206367,3,0.1565695897543766,1
american,0.047522472819930994,0.1919435646596027,3,0.1444210918396717,1
love,0.0475428642365969,0.1888128644372828,3,0.1412700002006859,1
d,0.0476243218960519,0.1737215264475171,3,0.1260972045514652,1
anyone,0.0476940232576028,0.151270775193521,3,0.1035767519359182,1
wants,0.05197084886803782,0.2823367784187593,6,0.2303659295507215,2
weeks,0.05221658724410752,0.2692131501125408,6,0.2169965628684333,2
fact,0.05224787153995919,0.2674442379749849,6,0.2151963664350257,2
truth,0.05232029724672632,0.2632505227660175,6,0.2109302255192912,2
did,0.052433815360579006,0.3258558616445767,21,0.2734220462839977,8
sure,0.0526897261427825,0.2391031774370448,6,0.1864134512942623,2
not,0.05287298476881869,0.2735757943163469,30,0.2207028095475282,12
she,0.053138105409070796,0.19734296331572,6,0.1442048579066492,2
but,0.054056264280373106,0.2636441465050679,28,0.2095878822246948,11
boy,0.055369764702543484,0.3052141517670974,9,0.2498443870645539,3
away,0.055878186364752974,0.2827028131636415,9,0.2268246267988885,3
does,0.056284796505996104,0.2616398738641152,9,0.2053550773581191,3
put,0.05632145645654099,0.2595530683330365,9,0.2032316118764955,3
my,0.05828203470171478,0.2849522560294085,36,0.2266702213276937,14
me,0.061457312056809765,0.256311327137585,20,0.1948540150807752,7
s,0.06221115726706977,0.3344077089270795,60,0.2721965516600097,24
knew,0.06470396297872238,0.3052894489341554,7,0.240585485955433,2
says,0.0656217132838949,0.2710655675959852,7,0.2054438543120903,2
last,0.0665761876682209,0.2228579875629596,7,0.1562817998947387,2
knife,0.06825612674971987,0.3003578014610431,4,0.2321016747113232,1
lets,0.069461576639049,0.2567775066459283,4,0.1873159300068793,1
brother,0.06952307848530201,0.2541708568500221,4,0.1846477783647201,1
sent,0.0695806309509498,0.2516845426691109,4,0.1821039117181611,1
male,0.06963464803510241,0.2493071947941311,4,0.1796725467590287,1
matter,0.0696604433177333,0.2481562671655071,4,0.1784958238477738,1
party,0.06982174277608741,0.2407095263391529,4,0.1708877835630655,1
word,0.06993821131048258,0.2350318977935135,4,0.1650936864830309,1
care,0.0699734255828453,0.2332590748330901,4,0.1632856492502448,1
10,0.07003921748871791,0.2298700689877525,4,0.1598308514990346,1
etc,0.07016823370865291,0.2229004049093416,4,0.1527321712006887,1
probably,0.0702305566827659,0.2193586564694832,4,0.1491280997867173,1
4,0.0702305566827659,0.2193586564694832,4,0.1491280997867173,1
week,0.07025390060784831,0.2179991367577704,4,0.1477452361499221,1
money,0.07028737301066859,0.2160162220575436,4,0.145728849046875,1
woman,0.07028737301066859,0.2160162220575436,4,0.145728849046875,1
stop,0.0702981410325838,0.2153695751797306,4,0.1450714341471468,1
brown,0.07032934774277688,0.2134703315327301,4,0.1431409837899532,1
stormfront,0.070694457086745,0.1874104319877782,4,0.1167159749010332,1
thing,0.070694457086745,0.1874104319877782,4,0.1167159749010332,1
show,0.0707607149863952,0.1815220120537514,4,0.1107612970673562,1
yes,0.0780080640985304,0.2577252055227523,8,0.1797171414242219,2
thinks,0.0862409354908665,0.3041815700123706,5,0.2179406345215041,1
jewish,0.08776660775526338,0.2932104620673537,9,0.2054438543120903,2
hair,0.08863884028943961,0.2311497514667045,5,0.1425109111772649,1
things,0.0886834575478824,0.2293423424304631,5,0.1406588848825807,1
eyes,0.08887950855125049,0.2210329701947546,5,0.1321534616435041,1
before,0.0891656752878213,0.2075661208540629,5,0.1184004455662416,1
take,0.0892944108109276,0.2008190393883608,5,0.1115246285774332,1
here,0.1006283201516215,0.1950122911660209,10,0.0943839710143994,2
try,0.1043385811358171,0.2359644277937728,6,0.1316258466579557,1
much,0.10504673303983719,0.2096529091548148,6,0.1046061761149776,1
same,0.10515908826472761,0.2047692037459095,6,0.0996101154811819,1
ever,0.11831890198200148,0.2317916532001716,7,0.1134727512181701,1
thought,0.13946201400168662,0.2845334481488334,9,0.1450714341471468,1
he,0.22131415593120346,0.6523775851441201,292,0.4310634292129167,45
