word,them-npmi
styles,0.2278192372712629
sub,0.1483455310242797
submitted,0.2674079942464537
subtypes,0.2674079942464537
succeed,0.2167354933363622
such,0.197345008330329
sucks,0.194237077216473
sufficient,0.2674079942464537
suitation,0.2674079942464537
sum,0.2278192372712629
summer,0.1342502180956238
sunday,0.1792105752169058
suntimes,0.2674079942464537
super,0.1713109289595973
support,0.1667388885719382
supports,0.2711594180574567
suppose,0.2032376525510426
supposed,0.1792105752169058
supposedly,0.2429186914831749
supremacists,0.194237077216473
sure,0.1637729847831887
surplus,0.2278192372712629
surprise,0.1585321846689164
survival,0.1585321846689164
survive,0.1792105752169058
suspect,0.2032376525510426
suspects,0.188676356928201
swam,0.2429186914831749
swear,0.2079166848164765
sweden,0.11144603368808
swedes,0.2157970370915838
swedish,0.1888572611508342
swim,0.2079166848164765
sword,0.2167354933363622
symbol,0.1585321846689164
system,0.2146542524048344
t,0.2627457545583367
t100,0.2278192372712629
t101,0.2429186914831749
t102,0.2429186914831749
t1020784,0.2674079942464537
table,0.1750998477486215
tactics,0.2278192372712629
take,0.2144736712953883
taken,0.1176198443663796
taking,0.1979552647046228
talk,0.2132322549456224
talked,0.2516931261034109
talking,0.184010006376948
tape,0.1750998477486215
targets,0.2079166848164765
task,0.1750998477486215
taste,0.2470929557068845
tatar,0.2167354933363622
tatars,0.2167354933363622
taught,0.1585321846689164
teach,0.2275403400630802
teacher,0.1008040792591539
teachers,0.2327567159784211
teaches,0.188676356928201
teaching,0.1557888176532048
teams,0.2079166848164765
tear,0.2429186914831749
techniques,0.2079166848164765
ted,0.2005624124550455
teen,0.194237077216473
teenagers,0.2005624124550455
teens,0.2005624124550455
teeth,0.2235537227009271
television,0.1507088746343415
tell,0.25446917670161
telling,0.1829376249420317
tells,0.1645122678572513
ten,0.1677945945116543
tend,0.2310250228422937
tends,0.2278192372712629
tens,0.2091169136339797
terms,0.194237077216473
terrified,0.2429186914831749
territories,0.2429186914831749
terror,0.2005624124550455
terroris,0.2674079942464537
terrorist,0.2167354933363622
test,0.1868085659795297
tests,0.2279666183343699
text,0.1460852810717058
thad,0.2674079942464537
thaiguys,0.2674079942464537
thailand,0.2674079942464537
than,0.2720050025754282
thank,0.1069378831823481
thankfully,0.2278192372712629
thanking,0.2674079942464537
that,0.3047314072309957
thats,0.2263278926805419
the,0.3415628708691266
thebest,0.2674079942464537
their,0.3447550005803695
them,0.6351802770115164
themselves,0.2395574933558133
then,0.2728152304196889
theory,0.188676356928201
there,0.2684526121432192
these,0.2490812942142782
they,0.3743822178536343
thick,0.2328408098808085
thier,0.2717105525572725
thin,0.194237077216473
thing,0.2195190912426206
things,0.1695554766926724
think,0.2673061785655805
third,0.1379092195809141
this,0.2224513595999435
thoguht,0.2674079942464537
those,0.2170420536747084
though,0.2249931333005035
thought,0.1909377042541554
thousand,0.2211259591775661
thousands,0.2024708576126389
thread,0.1584203326735129
threat,0.194237077216473
threatened,0.2167354933363622
three,0.2146542524048344
throu,0.2674079942464537
through,0.2488981643433909
throw,0.2168197154766784
thus,0.2279666183343699
ticket,0.2711594180574567
tie,0.2278192372712629
tied,0.2167354933363622
tight,0.194237077216473
till,0.1909902528667323
time,0.2006704987992874
timely,0.2674079942464537
times,0.2103212316807743
tiny,0.2079166848164765
titles,0.2429186914831749
to,0.3998176077349741
today,0.2174961617878103
toes,0.2429186914831749
together,0.1540882022493659
told,0.2812861020987567
tom,0.2005624124550455
too,0.2271514001060887
took,0.2501373459573507
tool,0.2516931261034109
top,0.1743437149348438
tourist,0.2167354933363622
tourists,0.2167354933363622
toward,0.2444910844868811
towards,0.233841331670319
town,0.1654515910662947
toys,0.2278192372712629
tracking,0.2674079942464537
tracts,0.2674079942464537
trade,0.194237077216473
traded,0.2429186914831749
traditional,0.2079166848164765
traditionally,0.2674079942464537
tragedy,0.2005624124550455
training,0.2510735704384459
trainnig,0.2674079942464537
traitors,0.223423917632545
tranning,0.2674079942464537
trash,0.1979787429842271
trashy,0.2429186914831749
treat,0.1837073566841597
treats,0.2674079942464537
tried,0.1616547808228981
tring,0.2429186914831749
trip,0.2279666183343699
troops,0.1677945945116543
trudeau,0.1645122678572513
true,0.1444262380340592
truly,0.1645122678572513
trunks,0.2278192372712629
trusting,0.2674079942464537
truth,0.2319316939484533
try,0.2339771736526087
trying,0.1733061761422015
tsunami,0.2429186914831749
turn,0.2447419577725666
turning,0.1677945945116543
turns,0.1792105752169058
tv,0.1671770130925376
twice,0.2157970370915838
twins,0.2674079942464537
two,0.1747904635672649
u,0.0877821688412232
uaf,0.2674079942464537
uk,0.109153662295802
ukraine,0.1460852810717058
unbeautiful,0.2674079942464537
uncovered,0.2674079942464537
under,0.1737835036561954
understand,0.1965303599095611
undoing,0.2674079942464537
unfortunately,0.1360484004602241
united,0.188676356928201
unknown,0.2278192372712629
unless,0.2310250228422937
unnecesserily,0.2674079942464537
until,0.2127218414205214
untill,0.194237077216473
unworthy,0.2429186914831749
up,0.2778408701407574
updated,0.1792105752169058
upload,0.2278192372712629
upon,0.223423917632545
upper,0.1713109289595973
us,0.2444258597520579
usa,0.1531858688521825
usally,0.2674079942464537
use,0.2309986954631039
used,0.2387561758658947
useful,0.1837073566841597
useless,0.1837073566841597
users,0.2079166848164765
uses,0.1837073566841597
using,0.2239806075716401
usual,0.1677945945116543
usually,0.2146542524048344
uttering,0.2674079942464537
uuuu,0.2674079942464537
uva,0.2674079942464537
v,0.1938969355518993
vaccinating,0.2674079942464537
valleys,0.2674079942464537
values,0.2060900977442185
various,0.2400129272352289
ve,0.230548558481239
version,0.1418387299771502
very,0.182570823688845
via,0.1837073566841597
vicory,0.2674079942464537
video,0.1269777913276018
videos,0.1502937634547829
views,0.2258315151570424
vikings,0.2674079942464537
vile,0.1792105752169058
violent,0.1398375168103196
virgin,0.2429186914831749
virtually,0.2079166848164765
virus,0.2167354933363622
visa,0.2278192372712629
voice,0.1837073566841597
vote,0.1645122678572513
vouch,0.2429186914831749
w,0.2168197154766784
wait,0.2478378600741121
wake,0.2168197154766784
walk,0.2354461260029455
walked,0.1792105752169058
walking,0.1645122678572513
walks,0.2278192372712629
wall,0.2195180882474517
wandering,0.2711594180574567
want,0.2813577454167406
wanted,0.2038603450113685
wants,0.1138349858963879
war,0.1017840997461397
wariors,0.2674079942464537
warm,0.1713109289595973
warning,0.1792105752169058
wars,0.2603230003531172
was,0.2179910019807966
wasnt,0.2382928018548609
watch,0.2301398435567888
water,0.195754779121391
wave,0.2167354933363622
way,0.2416897870330794
ways,0.1557888176532048
we,0.2911627013038333
weak,0.2079166848164765
weaker,0.2429186914831749
weaknesses,0.2674079942464537
weapon,0.2195180882474517
wear,0.223423917632545
wearing,0.233841331670319
weather,0.2123425313131745
week,0.0811454296998328
weeks,0.0998402967992119
weirdo,0.2429186914831749
welcome,0.1501905034246287
welfare,0.1531858688521825
well,0.2103026692071862
went,0.1745606071259841
were,0.2715506572411716
werent,0.2674079942464537
west,0.1325103427838458
western,0.1629284230632862
what,0.2472012943723442
whatever,0.1811040540869542
whats,0.1750998477486215
when,0.2934395078468779
whenever,0.236829292997269
where,0.2037899048247772
wherever,0.2278192372712629
whether,0.2488950520487926
which,0.2541516372560099
while,0.1094990124039027
whine,0.2278192372712629
whipe,0.2674079942464537
white,0.2746039694593268
whites,0.2625480916908921
whitey,0.1792105752169058
who,0.2609609663559813
whole,0.1929900919357924
whom,0.2005624124550455
whos,0.2674079942464537
whose,0.188676356928201
whut,0.2429186914831749
why,0.268777103717452
wife,0.1291903432492367
wiggers,0.2400129272352289
wildness,0.2674079942464537
will,0.3148900545832265
william,0.1439189966742015
willing,0.2400129272352289
windpipe,0.2674079942464537
wing,0.2005624124550455
wipe,0.2005624124550455
wish,0.230049275424228
wishes,0.2167354933363622
wishing,0.2429186914831749
with,0.3225509035875756
within,0.205707996344899
without,0.2478378600741121
wn,0.1642320132289373
wo,0.1683386104450079
woman,0.1248230037764694
women,0.2309580082828636
wonder,0.2277336932559613
wonderful,0.1531858688521825
wondering,0.1418387299771502
wont,0.2400129272352289
word,0.1444262380340592
wordpress,0.2674079942464537
wore,0.2444910844868811
work,0.2178722222124975
working,0.2049608201815803
works,0.1759553543756549
world,0.1940937725088998
worn,0.2278192372712629
worry,0.188676356928201
worse,0.2009230942926052
worshipping,0.2278192372712629
worthy,0.2167354933363622
would,0.278931579099077
wound,0.2278192372712629
wow,0.1379092195809141
wp,0.1483455310242797
wpww,0.1837073566841597
wrestled,0.2674079942464537
write,0.2060900977442185
wrong,0.1513326741409468
ww1,0.2429186914831749
ww2,0.1837073566841597
www,0.0903964159212716
ya,0.15683246098245
yanks,0.2429186914831749
ye,0.2005624124550455
yeah,0.21166070648774
year,0.1644786141864685
years,0.1861223018467471
yelling,0.2278192372712629
yes,0.1356712192335833
yet,0.1643016990616102
york,0.120293305897439
you,0.2829341494175209
young,0.2239749183099456
younger,0.1585321846689164
youngsters,0.2278192372712629
your,0.2200447389099788
yourself,0.1425954855232274
youth,0.2217292359228267
youtube,0.0413706677476141
yt,0.188676356928201
yup,0.2079166848164765
z,0.188676356928201
zionist,0.1507088746343415
zog,0.194237077216473
zoo,0.1750998477486215
zyklon,0.2674079942464537
