word,npmi-bias,her-npmi,her-count,they-npmi,they-count
fair,0.1038971666745479,0.2352132252962996,1,0.1313160586217517,1
hates,0.1038971666745479,0.2352132252962996,1,0.1313160586217517,1
daily,0.1038971666745479,0.2352132252962996,1,0.1313160586217517,1
jumped,0.1038971666745479,0.2352132252962996,1,0.1313160586217517,1
user,0.10406600957577158,0.2307801668448255,1,0.1267141572690539,1
pre,0.10406600957577158,0.2307801668448255,1,0.1267141572690539,1
drop,0.10406600957577158,0.2307801668448255,1,0.1267141572690539,1
bottom,0.10406600957577158,0.2307801668448255,1,0.1267141572690539,1
moore,0.10406600957577158,0.2307801668448255,1,0.1267141572690539,1
negroid,0.10406600957577158,0.2307801668448255,1,0.1267141572690539,1
hall,0.10406600957577158,0.2307801668448255,1,0.1267141572690539,1
pack,0.10406600957577158,0.2307801668448255,1,0.1267141572690539,1
practice,0.10406600957577158,0.2307801668448255,1,0.1267141572690539,1
bulgarian,0.10406600957577158,0.2307801668448255,1,0.1267141572690539,1
rapes,0.10406600957577158,0.2307801668448255,1,0.1267141572690539,1
savage,0.10406600957577158,0.2307801668448255,1,0.1267141572690539,1
monday,0.10421644594814079,0.2267254718167879,1,0.1225090258686471,1
map,0.10421644594814079,0.2267254718167879,1,0.1225090258686471,1
tape,0.10421644594814079,0.2267254718167879,1,0.1225090258686471,1
sake,0.10421644594814079,0.2267254718167879,1,0.1225090258686471,1
beliefs,0.1043517962269488,0.2229863196519829,1,0.1186345234250341,1
theres,0.1043517962269488,0.2229863196519829,1,0.1186345234250341,1
ignorant,0.1043517962269488,0.2229863196519829,1,0.1186345234250341,1
burn,0.1043517962269488,0.2229863196519829,1,0.1186345234250341,1
general,0.1044745685285241,0.2195145574429774,1,0.1150399889144533,1
results,0.1044745685285241,0.2195145574429774,1,0.1150399889144533,1
hop,0.1044745685285241,0.2195145574429774,1,0.1150399889144533,1
pray,0.1044745685285241,0.2195145574429774,1,0.1150399889144533,1
van,0.1044745685285241,0.2195145574429774,1,0.1150399889144533,1
network,0.1044745685285241,0.2195145574429774,1,0.1150399889144533,1
brain,0.1045867024318331,0.2162724336970454,1,0.1116857312652123,1
restaurant,0.1045867024318331,0.2162724336970454,1,0.1116857312652123,1
final,0.10468972787772221,0.2132297838077323,1,0.1085400559300101,1
leaves,0.10468972787772221,0.2132297838077323,1,0.1085400559300101,1
turned,0.10468972787772221,0.2132297838077323,1,0.1085400559300101,1
values,0.10468972787772221,0.2132297838077323,1,0.1085400559300101,1
300,0.10468972787772221,0.2132297838077323,1,0.1085400559300101,1
prefer,0.10468972787772221,0.2132297838077323,1,0.1085400559300101,1
halloween,0.10478487230690992,0.2103621108088606,1,0.1055772385019507,1
nor,0.10478487230690992,0.2103621108088606,1,0.1055772385019507,1
dad,0.10478487230690992,0.2103621108088606,1,0.1055772385019507,1
answer,0.1048731350088664,0.2076492392768177,1,0.1027761042679513,1
filth,0.10495534001316571,0.2050743480522944,1,0.1001190080391287,1
trash,0.10495534001316571,0.2050743480522944,1,0.1001190080391287,1
breed,0.10495534001316571,0.2050743480522944,1,0.1001190080391287,1
btw,0.1050321745383437,0.2026232603438401,1,0.0975910858054964,1
classes,0.1050321745383437,0.2026232603438401,1,0.0975910858054964,1
although,0.1050321745383437,0.2026232603438401,1,0.0975910858054964,1
16,0.10510421747815228,0.2002839129694801,1,0.0951796954913278,1
florida,0.10510421747815228,0.2002839129694801,1,0.0951796954913278,1
pierce,0.1051719608650695,0.1980459529545264,1,0.0928739920894569,1
w,0.10523582628727361,0.1959004263957067,1,0.0906646001084331,1
southern,0.10523582628727361,0.1959004263957067,1,0.0906646001084331,1
channel,0.10523582628727361,0.1959004263957067,1,0.0906646001084331,1
swedish,0.10523582628727361,0.1959004263957067,1,0.0906646001084331,1
william,0.10523582628727361,0.1959004263957067,1,0.0906646001084331,1
wow,0.105407562764968,0.1899451319500906,1,0.0845375691851226,1
giving,0.10545911581688801,0.1881002564887215,1,0.0826411406718335,1
holocaust,0.10572268691427851,0.1781915393351357,1,0.0724688524208572,1
11,0.10595826487516329,0.1685235064731637,1,0.0625652415980004,1
9,0.10611851889967681,0.1613869531948864,1,0.0552684342952096,1
join,0.10629060281818122,0.1530750075925761,1,0.0467844047743949,1
88,0.10648740846490509,0.1424736799017334,1,0.0359862714368283,1
college,0.10650129448448889,0.1416699620150681,1,0.0351686675305792,1
u,0.1065280990292867,0.1400940664637845,1,0.0335659674344978,1
guy,0.10691513041679812,0.2510108546879141,5,0.144095724271116,7
hands,0.1092389024179003,0.2856591584703903,4,0.17642025605249,5
ago,0.10964440397744951,0.274522007281485,8,0.1648776033040355,12
dead,0.10967515532440761,0.2772617210504742,4,0.1675865657260666,5
suffering,0.1101182771630122,0.3154516290787545,2,0.2053333519157423,2
rose,0.11063045252959389,0.3070478682701729,2,0.196417415740579,2
treatment,0.1110441006140302,0.3000267765173718,2,0.1889826759033416,2
teen,0.11139005137299887,0.2939785684705489,2,0.18258851709755,2
smile,0.11139005137299887,0.2939785684705489,2,0.18258851709755,2
grand,0.11194574883932162,0.2838907665388246,2,0.171945017699503,2
hated,0.11194574883932162,0.2838907665388246,2,0.171945017699503,2
kiss,0.1121753529170732,0.279575300322966,2,0.1673999474058928,2
mall,0.1123811994694813,0.275626433906917,2,0.1632452344374357,2
nose,0.11256750428635118,0.2719834112145659,2,0.1594159069282147,2
turning,0.11273746101149829,0.2685996463334225,2,0.1558621853219242,2
victim,0.11289354608897309,0.2654386050945823,2,0.1525450590056092,2
room,0.11317155179347749,0.2596733727529283,2,0.1465018209594508,2
groid,0.11317155179347749,0.2596733727529283,2,0.1465018209594508,2
road,0.1132963328566578,0.2570259210843875,2,0.1437295882277297,2
court,0.11341312346896842,0.2545124366542431,2,0.1410993131852747,2
explain,0.11341312346896842,0.2545124366542431,2,0.1410993131852747,2
heads,0.11352281147504953,0.2521191825483822,2,0.1385963710733327,2
ive,0.11390397950644968,0.2435377345517533,2,0.1296337550453036,2
does,0.1140394935541024,0.2492833691129093,6,0.1352438755588069,8
hit,0.1142156164443317,0.2361823055641308,2,0.1219666891197991,2
early,0.1142156164443317,0.2361823055641308,2,0.1219666891197991,2
months,0.11453690296977949,0.2282307875500129,2,0.1136938845802334,2
outside,0.11459405512464381,0.2267728886945938,2,0.11217883356995,2
hear,0.11728053045550843,0.2660832917687189,5,0.1488027613132105,6
murdered,0.1186998267970995,0.2878270517425951,3,0.1691272249454956,3
gang,0.1188404154324798,0.2853585279221445,3,0.1665181124896647,3
student,0.1193280166264466,0.2765549095037384,3,0.1572268928772918,3
met,0.1193280166264466,0.2765549095037384,3,0.1572268928772918,3
video,0.1203180723049325,0.2411740547270102,7,0.1208559824220777,9
murder,0.12082437745164579,0.2466501947137779,3,0.1258258172621321,3
youtube,0.12253022539453241,0.1788200420581942,7,0.0562898166636618,9
sorry,0.1292609322005757,0.2804433525402444,5,0.1511824203396687,5
police,0.1299809823168517,0.3037970866350933,8,0.1738161043182416,9
eyes,0.13732762185786432,0.2740258698413967,7,0.1366982479835324,7
sat,0.14039039743732373,0.3250703443602768,4,0.1846799469229531,3
sweet,0.1410127398912489,0.3299954157945905,3,0.1889826759033416,2
mom,0.14129648727740599,0.3131732549575021,4,0.1718767676800961,3
tries,0.14148300264012828,0.3240715197376783,3,0.18258851709755,2
boyfriend,0.1418870942432111,0.318854681559876,3,0.1769675873166649,2
was,0.14194360118168492,0.3328351192281375,40,0.1908915180464526,66
found,0.14215509781407112,0.2979888158187876,9,0.1558337180047165,9
morning,0.1425414492595038,0.2956749476619694,4,0.1531334984024656,3
teeth,0.14255483403433916,0.309954781440232,3,0.1673999474058928,2
save,0.1427820329047655,0.2921147015748662,4,0.1493326686701007,3
car,0.14310716291415942,0.2871991399210667,4,0.1440919770069073,3
killed,0.14353533767070079,0.2946424034800751,5,0.1511070658093743,4
year,0.14454004572504311,0.2871623652838957,12,0.1426223195588526,13
caught,0.1455683844774961,0.2640744517621393,3,0.1185060672846432,2
dog,0.14565841335712992,0.2625131343188226,3,0.1168547209616927,2
mother,0.14606641897597208,0.308973531411627,7,0.1629071124356549,6
racial,0.14705204083571238,0.236222322697186,3,0.0891702818614736,2
poop,0.14821087369215039,0.3403033157512665,2,0.1920924420591161,1
tiger,0.14821087369215039,0.3403033157512665,2,0.1920924420591161,1
severely,0.14821087369215039,0.3403033157512665,2,0.1920924420591161,1
pulls,0.150275988368116,0.3154516290787545,2,0.1651756407106385,1
43,0.15092327809666878,0.3070478682701729,2,0.1561245901735041,1
assaulting,0.15092327809666878,0.3070478682701729,2,0.1561245901735041,1
bedroom,0.1514444238535732,0.3000267765173718,2,0.1485823526637986,1
thanksgiving,0.15187906946172047,0.2939785684705489,2,0.1420994990088284,1
suspects,0.15225078332491557,0.2886542506773114,2,0.1364034673523958,1
disgusted,0.15225078332491557,0.2886542506773114,2,0.1364034673523958,1
dude,0.15257470791707292,0.2838907665388246,2,0.1313160586217517,1
27,0.15257470791707292,0.2838907665388246,2,0.1313160586217517,1
camera,0.1528611430539121,0.279575300322966,2,0.1267141572690539,1
yep,0.15355965741896918,0.2685996463334225,2,0.1150399889144533,1
fault,0.15375287382936997,0.2654386050945823,2,0.1116857312652123,1
protect,0.1539310313351342,0.2624710872651443,2,0.1085400559300101,1
blond,0.15424981681643618,0.2570259210843875,2,0.1027761042679513,1
13,0.1543934286151144,0.2545124366542431,2,0.1001190080391287,1
weekend,0.1545280967428858,0.2521191825483822,2,0.0975910858054964,1
store,0.1546547719197678,0.2498344674110956,2,0.0951796954913278,1
tree,0.1549943768611416,0.2435377345517533,2,0.0885433576906117,1
heritage,0.1550961207785787,0.2415992351026171,2,0.0865031143240384,1
search,0.1556160203754355,0.2312707054626869,2,0.0756546850872514,1
moved,0.15614006136342912,0.2200177402058688,2,0.0638776788424397,1
sister,0.16175367839324611,0.3042054919084714,5,0.1424518135152253,3
used,0.16187307849436267,0.2731215608235434,6,0.1112484823291807,4
charged,0.16857731343736798,0.2887861888511929,4,0.1202088754138249,2
old,0.1687860118305316,0.3143134886273105,16,0.1455274767967789,14
beautiful,0.17101408103108878,0.2518220685141406,4,0.0808079874830518,2
wednesday,0.18141306313079192,0.3299954157945905,3,0.1485823526637986,1
murders,0.18286974569964512,0.3141858043213968,3,0.1313160586217517,1
immigrant,0.18286974569964512,0.3141858043213968,3,0.1313160586217517,1
bodies,0.183874002410281,0.3025085258353151,3,0.1186345234250341,1
blonde,0.183874002410281,0.3025085258353151,3,0.1186345234250341,1
lady,0.186031984205514,0.2745753418961257,3,0.0885433576906117,1
baby,0.18664745464206528,0.3123109581185344,5,0.1256635034764691,2
lived,0.18705361080357108,0.2595224632244283,3,0.0724688524208572,1
12,0.1872348267905684,0.2566909812699956,3,0.0694561544794272,1
street,0.1874037569465506,0.254001484673012,3,0.0665977277264614,1
shot,0.18804003792904966,0.2959066761683893,5,0.1078666382393396,2
daughter,0.189160886454418,0.3485600915824571,7,0.1593992051280391,3
woman,0.19541266751582298,0.3458634293314752,13,0.1504507618156522,7
girl,0.20328369203948887,0.3492183137829791,14,0.1459346217434902,7
son,0.25874584480738894,0.3226235236498286,7,0.0638776788424397,1
she,0.34755042647299494,0.4778175898230653,61,0.1302671633500704,11
her,0.4922460448192128,0.6410983341501928,194,0.14885228933098,17
